gid,depth,is_seed,in_deg,in_kzt,in_tx,out_deg,out_kzt,out_tx,pass_through,truncated,seed_payers_direct,seed_sources_2hop,pagerank,betweenness,fast_pass_share,taint_kzt,taint_share,role,role_score,peripheral_reason,evidence,priority_score,why,cluster_id
100000008465789100,3,False,1,30099,1,16,1858100,17,61.7329479385,False,0,0,0.00028832753286,0.000845096405844,0.477961358377,15.7085744708,8.45410606036e-06,distributor,0.8,,Fan-out hypothesis: sends 1.9M KZT to 16 recipients after receiving from 1 payers.,0.418194968467,"Fan-out hypothesis: sends 1.9M KZT to 16 recipients after receiving from 1 payers. Priority drivers: strong bridge position, distributor role signals.",9
100000008466579100,2,False,2,36952,2,17,1933000,20,52.3111063001,False,0,1,0.000354014084947,0.000505632236185,0.0646663217796,6063.56389219,0.00313686699027,distributor,0.85,,Fan-out hypothesis: sends 1.9M KZT to 17 recipients after receiving from 2 payers.,0.748916253207,"Fan-out hypothesis: sends 1.9M KZT to 17 recipients after receiving from 2 payers. Priority drivers: high case-money inflow (6K KZT), 1 seeds within 2 hops.",9
100000008468762100,3,False,2,170000,2,0,0,0,0,False,0,0,0.000308710233205,0,0,32.7448125518,0.000192616544423,terminal,0.5,,Money stops here in the observed graph: receives 170K KZT from 2 payers; no outgoing transfers were traced.,0.324990440916,"Money stops here in the observed graph: receives 170K KZT from 2 payers; no outgoing transfers were traced. Priority drivers: terminal role signals, high weighted network importance.",17
100000008469048100,4,False,1,265200,7,0,0,0,0,True,0,0,0.000575193336561,0,0,1506.97875981,0.00568242367951,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.309540657204,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high case-money inflow (2K KZT), high weighted network importance.",0
100000008470470100,1,False,1,33547,1,0,0,0,0,False,1,1,0.000291025393776,0,0,33547,1,peripheral,0.9,one_off_recipient,Single inflow of 34K KZT; 0 further outgoing transfers observed.,0.526228745434,"Single inflow of 34K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (34K KZT), 1 seeds within 2 hops.",1
100000008471634100,4,False,1,20000,1,0,0,0,0,True,0,0,0.00111606447015,0,0,239.68904913,0.0119844524565,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.280372781256,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (240 KZT).",24
100000008472324100,3,False,1,205200,1,0,0,0,0,False,0,0,0.000290632559535,0,0,245.287743893,0.0011953593757,peripheral,0.9,one_off_recipient,Single inflow of 205K KZT; 0 further outgoing transfers observed.,0.289762335826,"Single inflow of 205K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (245 KZT), 0 seeds within 2 hops.",5
100000008473207100,2,False,1,202000,4,0,0,0,0,False,0,2,0.000552632204603,0,0,116256.544115,0.575527446112,peripheral,0.9,one_off_recipient,Single inflow of 202K KZT; 0 further outgoing transfers observed.,0.698983281968,"Single inflow of 202K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (116K KZT), 2 seeds within 2 hops.",3
100000008473765100,3,False,1,30000,1,0,0,0,0,False,0,0,0.000290092961559,0,0,199.545105069,0.00665150350229,peripheral,0.9,one_off_recipient,Single inflow of 30K KZT; 0 further outgoing transfers observed.,0.279327961819,"Single inflow of 30K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (200 KZT), 0 seeds within 2 hops.",3
100000008474308100,2,False,1,14000,2,1,10000,1,0.714285714286,False,0,1,0.000442176035412,0,0,8574.99912192,0.61249993728,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 14K KZT received in observed graph.",0.55732456201,"Limited role evidence: 1 payers, 1 recipients, 14K KZT received in observed graph. Priority drivers: high case-money inflow (9K KZT), 1 seeds within 2 hops.",10
100000008474391100,3,False,1,20000,1,0,0,0,0,False,0,0,0.000405037273046,0,0,705.284791854,0.0352642395927,peripheral,0.9,one_off_recipient,Single inflow of 20K KZT; 0 further outgoing transfers observed.,0.398252184769,"Single inflow of 20K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (705 KZT), high weighted network importance.",21
100000008477350100,2,False,11,610100,14,39,3374866,44,5.53166038354,False,0,2,0.00102728218125,0.00251719406826,0.569887219226,40938.534914,0.0121304178933,coordinator,0.502129839318,,Bridge hypothesis: top 1% betweenness; links 11 payers and 39 recipients.,0.970304646867,"Bridge hypothesis: top 1% betweenness; links 11 payers and 39 recipients. Priority drivers: high case-money inflow (41K KZT), coordinator role signals.",0
100000008478414100,2,False,1,10000,1,0,0,0,0,False,0,1,0.000287408017732,0,0,171.850103637,0.0171850103637,peripheral,0.9,one_off_recipient,Single inflow of 10K KZT; 0 further outgoing transfers observed.,0.354545287026,"Single inflow of 10K KZT; 0 further outgoing transfers observed. Priority drivers: 1 seeds within 2 hops, high case-money inflow (172 KZT).",1
100000008486520100,1,False,1,35720,2,1,14000,1,0.391937290034,False,1,1,0.000287852568804,1.92202445845e-05,0,35720,1,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 36K KZT received in observed graph.",0.582270317085,"Limited role evidence: 1 payers, 1 recipients, 36K KZT received in observed graph. Priority drivers: high case-money inflow (36K KZT), 1 seeds within 2 hops.",4
100000008488166100,3,False,1,5600,1,0,0,0,0,False,0,0,0.000284904917274,0,0,3.72124301864,0.0006645076819,peripheral,0.9,one_off_recipient,Single inflow of 6K KZT; 0 further outgoing transfers observed.,0.158261582616,"Single inflow of 6K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, strong bridge position.",1
100000008489604100,3,False,1,11000,1,0,0,0,0,False,0,0,0.000285741561544,0,0,7.3095845009,0.0006645076819,peripheral,0.9,one_off_recipient,Single inflow of 11K KZT; 0 further outgoing transfers observed.,0.167728531218,"Single inflow of 11K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, strong bridge position.",1
100000008489922100,3,False,3,262010,5,36,3789900,41,14.4647150872,False,0,0,0.00058252084994,0.0008721882963,0.269057231062,2510.31352461,0.000662369330222,distributor,1,,Fan-out hypothesis: sends 3.8M KZT to 36 recipients after receiving from 3 payers.,0.673180664391,"Fan-out hypothesis: sends 3.8M KZT to 36 recipients after receiving from 3 payers. Priority drivers: high case-money inflow (3K KZT), strong bridge position.",8
100000008490127100,3,False,1,431755,2,6,923000,9,2.13778647613,False,0,0,0.000297914197717,0.000115321467507,0,516.102387255,0.000559157515986,peripheral,0.6,other,"Limited role evidence: 1 payers, 6 recipients, 432K KZT received in observed graph.",0.4244072216,"Limited role evidence: 1 payers, 6 recipients, 432K KZT received in observed graph. Priority drivers: strong bridge position, high case-money inflow (516 KZT).",5
100000008491390100,3,False,1,36000,1,0,0,0,0,False,0,0,0.000286050651996,0,0,30.4719328955,0.00084644258043,peripheral,0.9,one_off_recipient,Single inflow of 36K KZT; 0 further outgoing transfers observed.,0.198478838721,"Single inflow of 36K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, strong bridge position.",0
100000008493007100,3,False,1,26150,1,1,26150,1,1,False,0,0,0.000288088813524,1.38702795971e-06,1,17.3768758817,0.0006645076819,transit,1,,Pass-through hypothesis: forwards 100% of 26K KZT received; 100% forwarded within 2 days.,0.365221517384,"Pass-through hypothesis: forwards 100% of 26K KZT received; 100% forwarded within 2 days. Priority drivers: transit role signals, strong bridge position.",1
100000008497298100,2,False,1,600000,1,0,0,0,0,False,0,1,0.000340119871769,0,0,68441.0332193,0.114068388699,terminal,1,,Money stops here in the observed graph: receives 600K KZT from 1 payers; no outgoing transfers were traced.,0.667666339585,"Money stops here in the observed graph: receives 600K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (68K KZT), 1 seeds within 2 hops.",8
100000008501413100,3,False,1,5000,1,1,5100,1,1.02,False,0,0,0.000364554073881,2.12017130984e-05,1,299.598424113,0.0587447890418,transit,0.95,,Pass-through hypothesis: forwards 102% of 5K KZT received; 100% forwarded within 2 days.,0.541776653722,"Pass-through hypothesis: forwards 102% of 5K KZT received; 100% forwarded within 2 days. Priority drivers: strong bridge position, transit role signals.",11
100000008502995100,3,False,1,25000,2,0,0,0,0,False,0,0,0.000721240447261,0,0,18579.0993879,0.743163975518,peripheral,0.9,one_off_recipient,Single inflow of 25K KZT; 0 further outgoing transfers observed.,0.51254658614,"Single inflow of 25K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (19K KZT), high weighted network importance.",0
100000008503177100,3,False,1,33951,1,0,0,0,0,False,0,0,0.000290890494007,0,0,225.825195406,0.00665150350229,peripheral,0.9,one_off_recipient,Single inflow of 34K KZT; 0 further outgoing transfers observed.,0.287343772314,"Single inflow of 34K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (226 KZT), 0 seeds within 2 hops.",3
100000008507703100,3,False,1,28500,1,0,0,0,0,False,0,0,0.000288452908715,0,0,18.9384689342,0.0006645076819,peripheral,0.9,one_off_recipient,Single inflow of 28K KZT; 0 further outgoing transfers observed.,0.205043511109,"Single inflow of 28K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, strong bridge position.",1
100000008512552100,2,False,4,394360,9,6,1302275,11,3.30224921392,False,0,1,0.000423350374018,0.000430729565648,1,9937.73119305,0.00763105426508,peripheral,0.6,other,"Limited role evidence: 4 payers, 6 recipients, 394K KZT received in observed graph.",0.652201353474,"Limited role evidence: 4 payers, 6 recipients, 394K KZT received in observed graph. Priority drivers: high case-money inflow (10K KZT), 1 seeds within 2 hops.",16
100000008512827100,2,False,3,107949,3,10,1944500,10,18.0131358327,False,0,1,0.000333392902725,0.000137265445001,0.798662895346,6949.01322427,0.00357367612459,distributor,0.5,,Fan-out hypothesis: sends 1.9M KZT to 10 recipients after receiving from 3 payers.,0.741453257229,"Fan-out hypothesis: sends 1.9M KZT to 10 recipients after receiving from 3 payers. Priority drivers: high case-money inflow (7K KZT), 1 seeds within 2 hops.",13
100000008513251100,0,True,0,0,0,0,0,0,,False,0,0,0.00028403728618,0,,0,1,peripheral,0.9,isolated_seed,Known seed with 0 observed transfers in this graph.,0.0845709468331,"Known seed with 0 observed transfers in this graph. Priority drivers: 0 seeds within 2 hops, strong bridge position.",85
100000008514970100,3,False,1,379966,1,1,31000,1,0.0815862471905,False,0,0,0.00031091014935,7.92587405548e-07,1,819.472323641,0.00215669908266,terminal,0.633276666667,,Possible holding point: receives 380K KZT from 1 payers; observed onward flow is 8%.,0.489625514233,"Possible holding point: receives 380K KZT from 1 payers; observed onward flow is 8%. Priority drivers: high case-money inflow (819 KZT), strong bridge position.",3
100000008516839100,0,True,3,155000,4,0,0,0,0,False,1,3,0.0010626714069,0,0,101500,1,terminal,0.75,,Money stops here in the observed graph: receives 155K KZT from 3 payers; no outgoing transfers were traced.,0.468858576226,"Money stops here in the observed graph: receives 155K KZT from 3 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (102K KZT), 3 seeds within 2 hops.",19
100000008517061100,4,False,1,1844000,4,0,0,0,0,True,0,0,0.000410793547483,0,0,191.422054459,0.000103808055564,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.247964030202,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (191 KZT).",14
100000008517538100,3,False,3,155500,6,17,1439000,18,9.2540192926,False,0,0,0.000305396160492,0.000245805364718,0.592077831828,211.687664349,0.000147107480437,distributor,0.85,,Fan-out hypothesis: sends 1.4M KZT to 17 recipients after receiving from 3 payers.,0.532696675281,"Fan-out hypothesis: sends 1.4M KZT to 17 recipients after receiving from 3 payers. Priority drivers: strong bridge position, distributor role signals.",8
100000008522127100,0,True,0,0,0,1,145000,3,,False,0,0,0.00028403728618,0,,0,1,peripheral,0.6,other,"Limited role evidence: 0 payers, 1 recipients, 0 KZT received in observed graph.",0.0845709468331,"Limited role evidence: 0 payers, 1 recipients, 0 KZT received in observed graph. Priority drivers: 0 seeds within 2 hops, strong bridge position.",61
100000008524903100,4,False,1,15000,1,0,0,0,0,True,0,0,0.00032993857571,0,0,11.2682668518,0.000751217790119,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.179325197746,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, 0 seeds within 2 hops.",0
100000008525136100,4,False,1,14100,1,0,0,0,0,True,0,0,0.00028696854278,0,0,26.6950433585,0.00189326548642,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.141547235697,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: 0 seeds within 2 hops, strong bridge position.",0
100000008531133100,2,False,1,25000,1,3,158271.68,3,6.3308672,False,0,1,0.000529600251359,2.33483039884e-05,0.200741408697,25000,0.157956243341,peripheral,0.6,other,"Limited role evidence: 1 payers, 3 recipients, 25K KZT received in observed graph.",0.681016810168,"Limited role evidence: 1 payers, 3 recipients, 25K KZT received in observed graph. Priority drivers: high case-money inflow (25K KZT), 1 seeds within 2 hops.",4
100000008531186100,2,False,1,125000,1,0,0,0,0,False,0,1,0.000359840489759,0,0,18622.1794914,0.148977435931,peripheral,0.9,one_off_recipient,Single inflow of 125K KZT; 0 further outgoing transfers observed.,0.56706791787,"Single inflow of 125K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (19K KZT), 1 seeds within 2 hops.",2
100000008532050100,3,False,1,455156,1,0,0,0,0,False,0,0,0.000298666322433,0,0,544.074992006,0.0011953593757,terminal,0.758593333333,,Money stops here in the observed graph: receives 455K KZT from 1 payers; no outgoing transfers were traced.,0.401831658766,"Money stops here in the observed graph: receives 455K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (544 KZT), terminal role signals.",5
100000008536546100,3,False,2,250000,2,0,0,0,0,False,0,0,0.000315510510705,0,0,79.675095127,0.000318700380508,terminal,0.5,,Money stops here in the observed graph: receives 250K KZT from 2 payers; no outgoing transfers were traced.,0.356017155677,"Money stops here in the observed graph: receives 250K KZT from 2 payers; no outgoing transfers were traced. Priority drivers: terminal role signals, high weighted network importance.",17
100000008537380100,3,False,1,8000,1,0,0,0,0,False,0,0,0.000285276759172,0,0,5.3160614552,0.0006645076819,peripheral,0.9,one_off_recipient,Single inflow of 8K KZT; 0 further outgoing transfers observed.,0.162269487863,"Single inflow of 8K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, strong bridge position.",1
100000008545727100,2,False,1,30000,1,6,1866500,7,62.2166666667,False,0,1,0.000336805967732,0.000134202031775,0.637556924725,1504.12851154,0.000805855082528,peripheral,0.6,other,"Limited role evidence: 1 payers, 6 recipients, 30K KZT received in observed graph.",0.584827084226,"Limited role evidence: 1 payers, 6 recipients, 30K KZT received in observed graph. Priority drivers: high case-money inflow (2K KZT), 1 seeds within 2 hops.",7
100000008546855100,2,False,6,71790,8,2,10000,2,0.139295166458,False,0,1,0.00141409853369,5.8849614862e-05,1,1518.84339282,0.0211567543226,consolidator,0.6,,"Signs of consolidation: receives from 6 payers (1 seeds within 2 hops), 72K KZT in, forwards 14%.",0.803278650764,"Signs of consolidation: receives from 6 payers (1 seeds within 2 hops), 72K KZT in, forwards 14%. Priority drivers: consolidator role signals, high case-money inflow (2K KZT).",18
100000008547295100,3,False,1,15000,1,0,0,0,0,False,0,0,0.00055880213208,0,0,1231.10268755,0.0820735125035,peripheral,0.9,one_off_recipient,Single inflow of 15K KZT; 0 further outgoing transfers observed.,0.435912673733,"Single inflow of 15K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (1K KZT), high weighted network importance.",6
100000008547844100,2,False,3,177600,3,19,2042199,21,11.4988682432,False,0,1,0.000342459588204,0.0017876098818,0.407306046081,1065.81731392,0.000521896893455,distributor,0.95,,Fan-out hypothesis: sends 2.0M KZT to 19 recipients after receiving from 3 payers.,0.709804626136,"Fan-out hypothesis: sends 2.0M KZT to 19 recipients after receiving from 3 payers. Priority drivers: high case-money inflow (1K KZT), 1 seeds within 2 hops.",9
100000008547948100,2,False,6,212665,7,26,5185600,31,24.3838901559,False,0,1,0.000427667831583,0.00113221413743,0.216271983956,5829.97051738,0.001124261516,consolidator,0.6,,"Signs of consolidation: receives from 6 payers (1 seeds within 2 hops), 213K KZT in, forwards 2438%.",0.805593561554,"Signs of consolidation: receives from 6 payers (1 seeds within 2 hops), 213K KZT in, forwards 2438%. Priority drivers: high case-money inflow (6K KZT), consolidator role signals.",8
100000008548853100,3,False,1,14000,1,0,0,0,0,False,0,0,0.000286206363916,0,0,9.30310754661,0.0006645076819,peripheral,0.9,one_off_recipient,Single inflow of 14K KZT; 0 further outgoing transfers observed.,0.173636736367,"Single inflow of 14K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, strong bridge position.",1
100000008551752100,4,False,1,406000,2,0,0,0,0,True,0,0,0.0003396596252,0,0,1.87107052864,4.6085481001e-06,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.171295566888,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, 0 seeds within 2 hops.",38
100000008554390100,4,False,1,14000,1,0,0,0,0,True,0,0,0.00029147997738,0,0,0.677389181646,4.83849415461e-05,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.130518586085,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: 0 seeds within 2 hops, strong bridge position.",7
100000008555233100,3,False,1,440600,1,0,0,0,0,False,0,0,0.000361355972325,0,0,2393.18230246,0.00543164390027,terminal,0.734333333333,,Money stops here in the observed graph: receives 441K KZT from 1 payers; no outgoing transfers were traced.,0.480124014723,"Money stops here in the observed graph: receives 441K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (2K KZT), high weighted network importance.",17
100000008555918100,1,False,1,139211,1,2,43300,2,0.311038639188,False,1,2,0.00031168681182,4.75552443329e-05,0,139211,1,peripheral,0.6,other,"Limited role evidence: 1 payers, 2 recipients, 139K KZT received in observed graph.",0.728766164066,"Limited role evidence: 1 payers, 2 recipients, 139K KZT received in observed graph. Priority drivers: high case-money inflow (139K KZT), 2 seeds within 2 hops.",2
100000008556318100,1,False,2,180132,2,0,0,0,0,False,1,2,0.000557125295105,0,0,116840.335316,0.64863730662,terminal,0.5,,Money stops here in the observed graph: receives 180K KZT from 2 payers; no outgoing transfers were traced.,0.762128520162,"Money stops here in the observed graph: receives 180K KZT from 2 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (117K KZT), 2 seeds within 2 hops.",2
100000008557672100,2,False,1,49125,1,0,0,0,0,False,0,1,0.000300596004932,0,0,844.213634116,0.0171850103637,peripheral,0.9,one_off_recipient,Single inflow of 49K KZT; 0 further outgoing transfers observed.,0.45083866569,"Single inflow of 49K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (844 KZT), 1 seeds within 2 hops.",1
100000008560263100,4,False,1,100000,1,0,0,0,0,True,0,0,0.000311472504839,0,0,55.9157514975,0.000559157514975,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.196255142327,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (56 KZT).",5
100000008560717100,1,False,7,529000,9,1,25000,1,0.047258979206,False,1,1,0.000328946580547,1.92202445845e-05,0,46319.3373909,0.0875601841038,consolidator,0.7,,"Signs of consolidation: receives from 7 payers (1 seeds within 2 hops), 529K KZT in, forwards 5%.",0.823974644241,"Signs of consolidation: receives from 7 payers (1 seeds within 2 hops), 529K KZT in, forwards 5%. Priority drivers: high case-money inflow (46K KZT), consolidator role signals.",5
100000008561016100,3,False,1,180000,2,1,185000,4,1.02777777778,False,0,0,0.000293248345022,2.23905942067e-05,1,226.933499982,0.00122666756747,transit,0.930555555556,,Pass-through hypothesis: forwards 103% of 180K KZT received; 100% forwarded within 2 days.,0.476199031653,"Pass-through hypothesis: forwards 103% of 180K KZT received; 100% forwarded within 2 days. Priority drivers: strong bridge position, transit role signals.",8
100000008566737100,1,False,2,230000,2,0,0,0,0,False,1,2,0.000347468217825,0,0,105852.582192,0.460228618227,terminal,0.5,,Money stops here in the observed graph: receives 230K KZT from 2 payers; no outgoing transfers were traced.,0.723569707607,"Money stops here in the observed graph: receives 230K KZT from 2 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (106K KZT), 2 seeds within 2 hops.",0
100000008568512100,3,False,1,199640,1,0,0,0,0,False,0,0,0.000290453857196,0,0,238.641545764,0.0011953593757,peripheral,0.9,one_off_recipient,Single inflow of 200K KZT; 0 further outgoing transfers observed.,0.287551077758,"Single inflow of 200K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (239 KZT), 0 seeds within 2 hops.",5
100000008571243100,3,False,1,134000,1,0,0,0,0,False,0,0,0.000304590299708,0,0,107.984578753,0.000805855065319,peripheral,0.9,one_off_recipient,Single inflow of 134K KZT; 0 further outgoing transfers observed.,0.290246048528,"Single inflow of 134K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (108 KZT), high weighted network importance.",7
100000008571433100,0,True,2,350000,2,2,1434000,3,4.09714285714,False,0,1,0.00162767275438,9.90734256935e-07,0.741980474198,342027.919441,1,peripheral,0.6,other,"Limited role evidence: 2 payers, 2 recipients, 350K KZT received in observed graph.",0.449117569827,"Limited role evidence: 2 payers, 2 recipients, 350K KZT received in observed graph. Priority drivers: high case-money inflow (342K KZT), 1 seeds within 2 hops.",51
100000008571443100,2,False,2,65000,2,0,0,0,0,False,0,1,0.000313012231958,0,0,1019.77883271,0.0156889051186,terminal,0.5,,Money stops here in the observed graph: receives 65K KZT from 2 payers; no outgoing transfers were traced.,0.534023430122,"Money stops here in the observed graph: receives 65K KZT from 2 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (1K KZT), 1 seeds within 2 hops.",12
100000008575624100,0,True,0,0,0,3,89500,5,,False,0,0,0.00028403728618,0,,0,1,peripheral,0.6,other,"Limited role evidence: 0 payers, 3 recipients, 0 KZT received in observed graph.",0.0845709468331,"Limited role evidence: 0 payers, 3 recipients, 0 KZT received in observed graph. Priority drivers: 0 seeds within 2 hops, strong bridge position.",46
100000008576243100,3,False,2,82920,4,0,0,0,0,False,0,0,0.00163878129169,0,0,1863.89353033,0.022478214307,terminal,0.5,,Money stops here in the observed graph: receives 83K KZT from 2 payers; no outgoing transfers were traced.,0.524418277891,"Money stops here in the observed graph: receives 83K KZT from 2 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (2K KZT), high weighted network importance.",0
100000008576528100,3,False,1,28000,1,0,0,0,0,False,0,0,0.000284937226014,0,0,33.4700625196,0.0011953593757,peripheral,0.9,one_off_recipient,Single inflow of 28K KZT; 0 further outgoing transfers observed.,0.195507460693,"Single inflow of 28K KZT; 0 further outgoing transfers observed. Priority drivers: 0 seeds within 2 hops, strong bridge position.",5
100000008579978100,3,False,1,34000,1,1,77000,6,2.26470588235,False,0,0,0.000285130070264,1.92202445845e-05,0.350649350649,40.6422187738,0.000527821023036,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 34K KZT received in observed graph.",0.270344725919,"Limited role evidence: 1 payers, 1 recipients, 34K KZT received in observed graph. Priority drivers: strong bridge position, 0 seeds within 2 hops.",5
100000008582730100,3,False,1,5000,1,1,5000,1,1,False,0,0,0.000885029163651,0,1,105.783770507,0.0211567541015,transit,1,,Pass-through hypothesis: forwards 100% of 5K KZT received; 100% forwarded within 2 days.,0.470290826504,"Pass-through hypothesis: forwards 100% of 5K KZT received; 100% forwarded within 2 days. Priority drivers: high weighted network importance, transit role signals.",18
100000008583360100,3,False,1,112843,1,1,170000,1,1.50651790541,False,0,0,0.000325788407041,1.92202445845e-05,0,870.710447755,0.00512182616326,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 113K KZT received in observed graph.",0.450147647544,"Limited role evidence: 1 payers, 1 recipients, 113K KZT received in observed graph. Priority drivers: high case-money inflow (871 KZT), strong bridge position.",7
100000008583971100,4,False,2,51000,2,0,0,0,0,True,0,0,0.000327895364533,0,0,12.0286289703,0.000235855470006,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.180776335853,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, 0 seeds within 2 hops.",0
100000008586731100,1,False,1,12000,1,0,0,0,0,False,1,1,0.000286015756086,0,0,12000,1,peripheral,0.9,one_off_recipient,Single inflow of 12K KZT; 0 further outgoing transfers observed.,0.462102261472,"Single inflow of 12K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (12K KZT), 1 seeds within 2 hops.",10
100000008587459100,2,False,2,181507,2,2,686500,4,3.78222327514,False,0,1,0.000299120703371,1.77245782047e-05,0,804.881140239,0.00117244157355,peripheral,0.6,other,"Limited role evidence: 2 payers, 2 recipients, 182K KZT received in observed graph.",0.513030298842,"Limited role evidence: 2 payers, 2 recipients, 182K KZT received in observed graph. Priority drivers: 1 seeds within 2 hops, high case-money inflow (805 KZT).",0
100000008588665100,4,False,1,25000,1,0,0,0,0,True,0,0,0.000350467031167,0,0,303.260414391,0.0121304165756,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.251156534037,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high case-money inflow (303 KZT), high weighted network importance.",0
100000008595687100,3,False,1,64395,1,1,10400,1,0.1615032223,False,0,0,0.000303197792338,0.000301084140683,1,671.784036007,0.010432239087,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 64K KZT received in observed graph.",0.446070640482,"Limited role evidence: 1 payers, 1 recipients, 64K KZT received in observed graph. Priority drivers: strong bridge position, high case-money inflow (672 KZT).",4
100000008596924100,3,False,1,100000,1,0,0,0,0,False,0,0,0.000413633182264,0,0,3789.57473954,0.0378957473954,peripheral,0.9,one_off_recipient,Single inflow of 100K KZT; 0 further outgoing transfers observed.,0.437847524543,"Single inflow of 100K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (4K KZT), high weighted network importance.",6
100000008598972100,3,False,1,120000,1,0,0,0,0,False,0,0,0.000292524212853,0,0,258.803889919,0.00215669908266,peripheral,0.9,one_off_recipient,Single inflow of 120K KZT; 0 further outgoing transfers observed.,0.298607368096,"Single inflow of 120K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (259 KZT), 0 seeds within 2 hops.",3
100000008599354100,3,False,1,177000,1,1,38200,2,0.21581920904,False,0,0,0.000329833061269,4.35923073052e-06,0,2147.0837339,0.0121304165757,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 177K KZT received in observed graph.",0.46828687388,"Limited role evidence: 1 payers, 1 recipients, 177K KZT received in observed graph. Priority drivers: high case-money inflow (2K KZT), strong bridge position.",0
100000008601794100,0,True,2,494400,8,1,871400,13,1.76254045307,False,0,1,0.00244031284468,3.96293702774e-07,0.23112233188,494400,1,peripheral,0.6,other,"Limited role evidence: 2 payers, 1 recipients, 494K KZT received in observed graph.",0.451128432633,"Limited role evidence: 2 payers, 1 recipients, 494K KZT received in observed graph. Priority drivers: high case-money inflow (494K KZT), 1 seeds within 2 hops.",55
100000008603331100,2,False,2,39500,3,6,741774,6,18.7790886076,False,0,1,0.000342319032906,0.00019576908917,0.44400855247,2531.13764615,0.00341227603846,peripheral,0.6,other,"Limited role evidence: 2 payers, 6 recipients, 40K KZT received in observed graph.",0.600098585256,"Limited role evidence: 2 payers, 6 recipients, 40K KZT received in observed graph. Priority drivers: high case-money inflow (3K KZT), 1 seeds within 2 hops.",9
